link|title|author|date|content
https://abcnews.go.com/International/wireStory/leader-lebanons-hezbollah-holds-talks-senior-hamas-palestinian-104272737|Leader of Hezbollah holds talks with senior Hamas, Palestinian Islamic Jihad figures| KAREEM CHEHAYEB Associated Press|2023-10-25T04:19:00.000Z|The leader of Lebanon’s Hezbollah group has met with top Hamas and Palestinian Islamic Jihad officials
https://abcnews.go.com/International/wireStory/warns-gaza-blockade-force-sharply-cut-relief-operations-104273437|UN warns Gaza blockade could force it to sharply cut relief operations | NAJIB JOBAIN Associated Press, SAMY MAGDY Associated Press, and LEE KEATH Associated Press|2023-10-25T05:03:00.000Z|The U.N. agency for Palestinian refugees has warned that it is on the verge of running out of fuel in the Gaza Strip, forcing it to sharply cut back relief operations across the Gaza Strip
https://abcnews.go.com/US/wireStory/israel-accuses-chief-justifying-terrorism-hamas-attack-didnt-104278066|Israel accuses UN chief of justifying terrorism for saying Hamas attack 'didn't happen in a vacuum'| AMY TEIBEL Associated Press|2023-10-25T08:57:00.000Z|Israeli officials are outraged over U_N_ Secretary-General Antonio Guterres’ comment that the deadly Hamas attack on southern Israel “did not happen in a vacuum.”
https://abcnews.go.com/US/wireStory/illinois-man-pepper-sprayed-pro-palestinian-protesters-charged-104286617|Illinois man who pepper-sprayed pro-Palestinian protesters charged with hate crimes, authorities say| CLAIRE SAVAGE /REPORT FOR AMERICA Associated Press|2023-10-25T13:17:00.000Z|A man who prosecutors say pepper-sprayed pro-Palestinian protesters in Illinois has been charged with hate crimes and aggravated battery
https://abcnews.go.com/US/wireStory/biden-condemns-retaliatory-attacks-israeli-settlers-palestinians-west-104290537|Biden condemns retaliatory attacks by Israeli settlers against Palestinians in the West Bank| AAMER MADHANI Associated Press, SEUNG MIN KIM Associated Press, and COLLEEN LONG Associated Press|2023-10-25T14:52:00.000Z|President Joe Biden has spoken out against retaliatory attacks by Israeli settlers against Palestinians in the West Bank in the aftermath of the Oct. 7 Hamas attacks on Israel
https://abcnews.go.com/Politics/wireStory/florida-orders-state-universities-disband-pro-palestinian-student-104302404|Florida orders state universities to disband pro-Palestinian student group, saying it backs Hamas| BRENDAN FARRINGTON Associated Press and COLLIN BINKLEY Associated Press|2023-10-25T17:12:00.000Z|Florida’s state university system is disbanding chapters of a pro-Palestinian student group it says is violating state law by aligning themselves with Hamas in the wake of an attack on Israeli citizens
https://abcnews.go.com/International/wireStory/al-jazeera-gaza-correspondent-loses-3-family-members-104310105|Al Jazeera Gaza correspondent loses 4 family members in an Israeli airstrike| JACK JEFFERY Associated Press|2023-10-25T18:33:00.000Z|Al Jazeera says its chief correspondent in Gaza has lost four members of his family in an Israeli airstrike
https://abcnews.go.com/US/wireStory/security-council-fails-address-israel-hamas-war-rejecting-104330484|UN Security Council fails again to address Israel-Hamas war, rejecting US and Russian resolutions| EDITH M. LEDERER Associated Press|2023-10-25T22:31:00.000Z|The U.N. Security Council has failed again to address the Israeli-Hamas war in Gaza, rejecting rival United States and Russian resolutions
https://abcnews.go.com/International/wireStory/fearing-airstrikes-crowded-shelters-palestinians-north-gaza-defy-104339256|Fearing airstrikes and crowded shelters, Palestinians in north Gaza defy Israeli evacuation orders| SAMY MAGDY Associated Press and WAFAA SHURAFA Associated Press|2023-10-25T23:59:00.000Z|Hundreds of thousands of Palestinians have decided to stay in their homes in northern Gaza despite Israeli warnings that they face grave danger if they don't move south
https://abcnews.go.com/US/wireStory/democrats-divisions-israel-hamas-war-boil-michigan-detroit-104337764|Democrats' divisions on Israel-Hamas war boil over in Michigan as Detroit-area Muslims feel betrayed| JOEY CAPPELLETTI Associated Press and CHRISTINE FERNANDO Associated Press|2023-10-26T00:11:00.000Z|Many top Michigan Democrats, including Gov. Gretchen Whitmer, took part in a huge pro-Israel rally near Detroit after Hamas’ Oct. 7 attack on the country
https://abcnews.go.com/US/wireStory/israel-hamas-war-threaten-fragile-economies-egypt-lebanon-104339290|The Israel-Hamas war could threaten already fragile economies in Egypt, Lebanon and Jordan| FATIMA HUSSEIN Associated Press and JOSH BOAK Associated Press|2023-10-26T00:15:00.000Z|Economic crises are rippling through the countries bordering Israel
https://abcnews.go.com/International/wireStory/israeli-troops-launch-brief-ground-raid-gaza-ahead-104342245|Israeli troops briefly raid northern Gaza to 'prepare' for an expected full-scale incursion| NAJIB JOBAIN Associated Press, KAREEM CHEHAYEB Associated Press, and AMY TEIBEL Associated Press|2023-10-26T01:41:00.000Z|Israeli troops and tanks launched an hourslong ground raid into northern Gaza overnight
https://abcnews.go.com/International/wireStory/live-updates-israeli-troops-briefly-enter-gaza-wider-104342677| Airstrikes ravage swaths of Gaza after Israeli troops and tanks briefly enter| The Associated Press|2023-10-26T02:05:00.000Z|More airstrikes have ravaged parts of the Gaza Strip, leaving it looking like a wasteland from space
https://abcnews.go.com/International/wireStory/palestinian-foreign-minister-promises-cooperation-international-courts-visit-104348708|Palestinian foreign minister promises cooperation with international courts on visit to The Hague| MOLLY QUELL Associated Press|2023-10-26T09:14:00.000Z|The Palestinian Authority’s foreign minister says the authority would not interfere with an International Criminal Court investigation into Hamas’ surprise Oct. 7 attacks on southern Israel
https://abcnews.go.com/International/wireStory/european-union-leaders-seek-aid-access-gaza-weigh-104350260|European Union leaders seek aid access to Gaza and weigh the plight of EU citizens there| LORNE COOK Associated Press|2023-10-26T10:09:00.000Z|European Union leaders are grappling with ways to use their combined leverage to ensure that more aid reaches Palestinians in need in Gaza
https://abcnews.go.com/International/wireStory/palestinian-activist-expelled-israeli-forces-home-volatile-west-104351229|Palestinian activist is expelled by Israeli forces from his home in a volatile West Bank city| AMY TEIBEL Associated Press|2023-10-26T10:30:00.000Z|Israel has expelled a prominent Palestinian activist from his home in a West Bank city at the heart of the Israeli-Palestinian conflict after he hosted a foreign journalist and a prominent Israeli activist
https://abcnews.go.com/US/wireStory/desantis-florida-drones-weapons-ammo-israel-major-issue-104352837|DeSantis says Florida helped send weapons to Israel — a move that could boost him in the GOP primary| ADRIANA GOMEZ LICON Associated Press|2023-10-26T11:02:00.000Z|Florida Gov. Ron DeSantis's office says the state has arranged to send drones, weapons and ammunition to Israel as it prepares for an incursion of Gaza in response to Hamas’ attack
https://abcnews.go.com/International/wireStory/hamas-official-calls-stronger-intervention-regional-allies-war-104359194|Hamas official calls for stronger intervention by regional allies in its war with Israel| ABSEWELL Associated Press|2023-10-26T12:09:00.000Z|A senior Hamas official has told The Associated Press that the Palestinian militant group had expected stronger intervention from Hezbollah in its war with Israel
https://abcnews.go.com/International/wireStory/explainer-gazas-ministry-health-calculate-wars-death-toll-104374157|EXPLAINER: What is Gaza's Ministry of Health and how does it calculate the war's death toll?| ISABEL DEBRE Associated Press|2023-10-26T14:40:00.000Z|As the Israel-Hamas war rages, international and local monitoring groups in Gaza have been unable to keep up
https://abcnews.go.com/US/wireStory/palestinians-plead-stop-bombs-meeting-israel-insists-hamas-104392866|Palestinians plead 'stop the bombs' at UN meeting but Israel insists Hamas must be 'obliterated'| EDITH M. LEDERER Associated Press|2023-10-26T18:51:00.000Z|“Stop the bombs and save lives!”
https://abcnews.go.com/International/wireStory/israel-strikes-outskirts-gaza-city-ground-raid-days-104419675|Israel steps up air and ground attacks in Gaza and cuts off the territory's communications| WAFAA SHURAFA Associated Press, JOSEF FEDERMAN Associated Press, and BASSEM MROUE Associated Press|2023-10-27T02:40:00.000Z|The Israeli army says its ground forces are “expanding their activity” in the Gaza Strip, as it moves closer to a full-on ground invasion of the besieged territory
https://abcnews.go.com/International/wireStory/live-updates-israeli-forces-conduct-ground-raid-gaza-104419963| Israel knocks out Gaza communications as protesters call for end to the war| The Associated Press|2023-10-27T03:31:00.000Z|Israel has knocked out communications in the Gaza Strip with bombardment and artillery fire
https://abcnews.go.com/International/wireStory/israel-hamas-war-upends-years-conventional-wisdom-leaders-104420068|Israel-Hamas war upends years of conventional wisdom. Leaders give few details on what comes next| JOSEF FEDERMAN Associated Press|2023-10-27T04:16:00.000Z|Just three weeks into the deadliest war between Israel and Hamas, it is already clear that the bloodshed has shaken the region for years to come and flipped long-standing Israeli assumptions upside down
https://abcnews.go.com/International/wireStory/irans-deputy-foreign-minister-met-hamas-representatives-moscow-104420906|Iran's deputy FM met Hamas representatives in Moscow, Russian state media says| The Associated Press|2023-10-27T06:42:00.000Z|A senior Iranian envoy has met with Hamas representatives in Moscow following talks with Russian diplomats that underscored Moscow’s efforts to expand its clout as a power broker in the latest Israel-Hamas war
https://abcnews.go.com/International/wireStory/activists-slam-malaysias-solidarity-program-palestinians-after-children-104421249|Activists slam Malaysia's solidarity program for Palestinians after children seen toting toy guns| The Associated Press|2023-10-27T07:02:00.000Z|Malaysian activists have slammed the government’s plan for a weeklong program in schools to support the Palestinian cause after pictures of students and teachers toting toy guns went viral on social media
https://abcnews.go.com/Business/wireStory/eu-seeks-revive-peace-talks-military-answer-israel-104424856|The EU seeks to revive peace talks since no military answer seen in the Israel-Palestinian conflict| LORNE COOK Associated Press|2023-10-27T07:24:00.000Z|European Union leaders believe it's time to lay the foundations for a future relationship between Israel and the Palestinians where the militant group Hamas does not control Gaza
https://abcnews.go.com/US/wireStory/palestinian-telecom-provider-internet-service-gaza-strip-cut-104431861|Palestinian telecom provider says internet service in Gaza Strip has been cut off by Israeli bombardment| The Associated Press|2023-10-27T13:03:00.000Z|Palestinian telecom provider says internet service in Gaza Strip has been cut off by Israeli bombardment
https://abcnews.go.com/US/wireStory/general-assembly-set-vote-nonbinding-resolution-calling-humanitarian-104433239|UN General Assembly calls for 'humanitarian truce' in Gaza leading to halt in Israel-Hamas fighting| EDITH M. LEDERER Associated Press|2023-10-27T13:36:00.000Z|The U.N. General Assembly has approved a nonbinding resolution calling for a “humanitarian truce” in Gaza leading to a cessation of hostilities between Israel and Gaza’s Hamas rulers
https://abcnews.go.com/International/wireStory/pope-francis-prays-world-dark-hour-danger-folly-104434099|Pope Francis prays for a world in 'a dark hour' and danger from 'folly' of war| FRANCES D'EMILIO Associated Press|2023-10-27T13:50:00.000Z|Pope Francis has led a special prayer service in St_ Peter's Basilica for a world he says is in “great danger” from what he describes as the “folly of war.”
https://abcnews.go.com/International/wireStory/numbers-show-staggering-toll-israel-hamas-war-104438808|These numbers show the staggering toll of the Israel-Hamas war| JULIA FRANKEL Associated Press|2023-10-27T18:05:00.000Z|The latest Israel-Hamas war has become the deadliest and most destructive in the long history of the bitter enemies
https://abcnews.go.com/US/wireStory/nyc-protesters-demand-israeli-cease-fire-200-detained-104444991|NYC protesters demand Israeli cease-fire, at least 200 detained after filling Grand Central station| The Associated Press|2023-10-28T01:03:00.000Z|Hundreds of protesters have filled the main concourse of New York City’s famed Grand Central Terminal to demand a cease-fire as Israel intensifies its bombardment of the Gaza Strip
https://abcnews.go.com/International/wireStory/besieged-gaza-cut-off-world-after-heavy-israeli-104445210|Netanyahu says the Gaza war has entered a new stage and will be 'long and difficult'| ISABEL DEBRE Associated Press, JULIA FRANKEL Associated Press, and SAMY MAGDY Associated Press|2023-10-28T01:33:00.000Z|Israeli Prime Minister Benjamin Netanyahu has told the nation that the military has opened a “second stage” in the war against Hamas by sending ground forces into Gaza and expanding attacks from the ground, air and sea
https://abcnews.go.com/International/wireStory/live-updates-israel-knocks-gaza-communications-protesters-call-104445944| Israel pounds Gaza Strip, dismissing calls for cease-fire| The Associated Press|2023-10-28T02:44:00.000Z|Israel has entered a new phase of its war on Hamas, expanding its ground attacks with tanks rolling into the Palestinian enclave and stepped-up bombardment from the air, land and sea
https://abcnews.go.com/International/wireStory/spider-web-hamas-tunnels-gaza-strip-raises-risks-104446945|A spiderweb of Hamas tunnels in Gaza Strip raises risks for an Israeli ground offensive| JON GAMBRELL Associated Press and ISABEL DEBRE Associated Press|2023-10-28T08:06:00.000Z|As an Israeli ground offensive in the Gaza Strip looms in its war with Hamas, one of the greatest threats to both its troops and all those trapped in the seaside enclave is hidden underground
https://abcnews.go.com/International/wireStory/mass-graves-unclaimed-bodies-overcrowded-cemeteries-war-robs-104447567|Mass graves, unclaimed bodies and overcrowded cemeteries. The war robs Gaza of funeral rites| ISABEL DEBRE Associated Press and WAFAA SHURAFA Associated Press|2023-10-28T09:36:00.000Z|Palestinians say the devastating war between Israel and Hamas is robbing them not only of their loved ones but also of the funeral rites that long have offered mourners some dignity and closure in the midst of grief
https://abcnews.go.com/International/wireStory/israel-reassessing-diplomatic-relations-turkey-due-leaders-increasingly-104450925|Israel is reassessing diplomatic relations with Turkey due to leader's 'increasingly harsh' remarks| The Associated Press|2023-10-28T13:59:00.000Z|Israel says it's recalling its diplomats from Turkey over “increasingly harsh statements” coming from the government in Ankara
https://abcnews.go.com/Politics/wireStory/republican-presidential-candidates-profess-strong-support-israel-war-104452213|Haley accuses Trump of pursuing 'chaos, vendettas and drama'| MICHELLE L. PRICE Associated Press|2023-10-28T15:25:00.000Z|Nikki Haley says Donald Trump is wrong to praise foreign strongmen.
https://abcnews.go.com/International/wireStory/palestinians-gaza-cut-off-world-connect-talk-horror-104452946|Internet, phone service gradually return after vanishing for most of Gaza amid heavy bombardment| NAJIB JOBAIN Associated Press, SAMYA KULLAB Associated Press, and SAMY MAGDY Associated Press|2023-10-28T16:41:00.000Z|Two days after cellular and internet service abruptly vanished for most of Gaza amid a heavy Israeli bombardment, the crowded enclave came back online as communications systems were gradually restored
https://abcnews.go.com/International/wireStory/israel-war-destroy-hamas-rescue-hostages-families-104453574|Israel says its war can both destroy Hamas and rescue hostages. Their families are less certain| JULIA FRANKEL Associated Press|2023-10-28T17:34:00.000Z|Israel says it has two main objectives in Gaza: destroy Hamas and rescue some 230 hostages being held by the militant group
https://abcnews.go.com/International/wireStory/live-updates-israeli-military-intensifies-strikes-gaza-including-104457476| Israel intensifies Gaza strikes, hospital damaged by nearby bombs| The Associated Press|2023-10-29T01:51:00.000Z|The Israeli military has intensified airstrikes in Gaza including near its largest hospital
https://abcnews.go.com/International/wireStory/israel-strikes-gazas-largest-hospital-after-accusing-hamas-104457570|Gaza receives largest aid shipment so far as deaths top 8,000 and Israel widens military offensive| WAFAA SHURAFA Associated Press, SAMY MAGDY Associated Press, and KAREEM CHEHAYEB Associated Press|2023-10-29T02:19:00.000Z|Nearly three dozen trucks entered Gaza in the largest aid convoy since the war between Israel and Hamas began, but humanitarian workers say the assistance still falls desperately short of needs after thousands of people broke into warehouses seeking food
https://abcnews.go.com/International/wireStory/israeli-settler-shoots-kills-palestinian-harvester-violence-surges-104457880|Israeli settler kills Palestinian man harvesting olives as violence surges in the West Bank| SAMY MAGDY Associated Press and AMY TEIBEL Associated Press|2023-10-29T05:13:00.000Z|A Jewish settler has shot dead a Palestinian man harvesting olives near the West Bank city of Nablus, the man’s uncle said
https://abcnews.go.com/US/wireStory/mission-impossible-biden-mideast-leaders-state-solution-after-104458541|Mission impossible? Biden says Mideast leaders must consider a two-state solution after the war ends| AAMER MADHANI Associated Press, CHRIS MEGERIAN Associated Press, WILL WEISSERT Associated Press, and SEUNG MIN KIM Associated Press|2023-10-29T07:57:00.000Z|As the Israel-Hamas war enters a new phase, President Joe Biden is pressing Israeli and Arab leaders to think hard about their eventual postwar reality
https://abcnews.go.com/International/wireStory/israeli-media-traumatized-hamas-attack-become-communicators-israels-104463113|Israeli media, also traumatized by Hamas attack, become communicators of Israel's message| TIA GOLDENBERG Associated Press|2023-10-29T13:19:00.000Z|Israeli media have espoused a dual role following Hamas’ devastating attack on southern Israeli communities and the war that it set off
https://abcnews.go.com/International/wireStory/crowd-storms-russian-airport-protest-flight-israel-104464103|Putin claims without proof that airport riots targeting Israelis were staged from Ukraine| The Associated Press|2023-10-29T15:26:00.000Z|Reports say hundreds of people stormed into the main airport in Dagestan.
https://abcnews.go.com/International/wireStory/israel-expands-ground-assault-gaza-fears-rise-airstrikes-104471076|Israel pushes deeper into Gaza and frees Hamas captive; Netanyahu rejects calls for cease-fire| NAJIB JOBAIN Associated Press, SAMY MAGDY Associated Press, and LEE KEATH Associated Press|2023-10-30T03:18:00.000Z|Israeli ground forces pushed deeper into Gaza, advancing in tanks and other armored vehicles on the territory’s main city and freeing a soldier held captive by Hamas militants
https://abcnews.go.com/International/wireStory/israeli-ministry-concept-paper-proposes-transferring-gaza-civilians-104487924|An Israeli ministry, in a 'concept paper,' proposes transferring Gaza civilians to Egypt's Sinai| AMY TEIBEL Associated Press|2023-10-30T14:51:00.000Z|Israel’s Intelligence Ministry has drafted a wartime proposal to transfer the Gaza Strip’s 2.3 million people to Egypt’s Sinai peninsula
https://abcnews.go.com/International/wireStory/watchdog-group-attack-explicitly-targeted-lebanon-journalists-killed-104489718|Watchdog group: Attack that killed videographer 'explicitly targeted' journalists| KAREEM CHEHAYEB Associated Press and LUJAIN JO Associated Press|2023-10-30T16:07:00.000Z|A watchdog group advocating for press freedom has said that the strikes that hit a group of journalists in southern Lebanon earlier this month, killing one, were targeted rather than accidental and that the journalists were clearly identified as press
https://abcnews.go.com/US/wireStory/agency-gaza-urgent-ceasefire-matter-life-death-millions-104495429|UN agency in Gaza says urgent cease-fire is a matter of life and death for millions of Palestinians| EDITH M. LEDERER Associated Press|2023-10-30T20:07:00.000Z|The head of the U_N_ agency for Palestinian refugees is telling a U_N_ emergency meeting “an immediate humanitarian cease-fire has become a matter of life and death for millions.”
https://abcnews.go.com/US/wireStory/envoy-israel-hamas-war-spilling-syria-growing-instability-104499901|A UN envoy says the Israel-Hamas war is spilling into Syria, adding to growing instability there| EDITH M. LEDERER Associated Press|2023-10-31T00:24:00.000Z|The United Nations special envoy for Syria is warning that the Israel-Hamas war is spilling into the neighboring country
https://abcnews.go.com/International/wireStory/israeli-forces-battle-hamas-gaza-city-military-800000-104501763|Israeli airstrikes crush apartments in Gaza refugee camp, as ground troops battle Hamas militants| NAJIB JOBAIN Associated Press, JACK JEFFREY Associated Press, and LEE KEATH Associated Press|2023-10-31T03:22:00.000Z|A barrage of Israeli airstrikes leveled apartment buildings in a refugee camp near Gaza City, and footage showed rescuers pulling men, women and children out of the rubble
https://abcnews.go.com/International/wireStory/live-updates-israeli-ground-forces-attack-hamas-targets-104501943| Deluge of Israeli airstrikes destroy apartments in Gaza refugee camp| The Associated Press|2023-10-31T03:32:00.000Z|A deluge of Israeli airstrikes Tuesday on a refugee camp near Gaza City has demolished apartment buildings, leaving craters where they once stood, while ground troops battle Hamas militants across northern Gaza
https://abcnews.go.com/International/wireStory/cyprus-proposes-establish-sea-corridor-deliver-stream-vital-104508803|Cyprus proposes to establish a sea corridor to deliver a stream of vital humanitarian aid to Gaza| MENELAOS HADJICOSTIS Associated Press|2023-10-31T09:41:00.000Z|Cyprus is working out with partners in the European Union and the Middle East the logistics to establish a sea corridor to deliver a stream of vital humanitarian aid to Gaza from the island’s main port of Limassol once the situation on the ground permi...
https://abcnews.go.com/International/wireStory/war-plunged-israels-agricultural-heartlands-crisis-raising-fears-104509164|War plunged Israel’s agricultural heartlands into crisis, raising fears for its farming future| JULIA FRANKEL Associated Press and MOSHE EDRI Associated Press|2023-10-31T09:46:00.000Z|The Israel-Hamas war has plunged Israel’s agricultural heartlands into crisis
https://abcnews.go.com/US/wireStory/antisemitism-policies-public-city-colleges-new-york-reviewed-104519253|Antisemitism policies at public city colleges in New York will be reviewed, the governor says| ANTHONY IZAGUIRRE Associated Press|2023-10-31T14:25:00.000Z|Antisemitism policies at New York City colleges will be reviewed amid ongoing campus protests over the war between Israel and Hamas
https://abcnews.go.com/International/wireStory/israel-invaded-gaza-military-vague-objectives-clear-104521058|Has Israel invaded Gaza? The military has been vague, even if its objectives are clear| JOSEF FEDERMAN Associated Press|2023-10-31T15:16:00.000Z|Over the past five days, Israeli ground troops have pushed deeper and deeper into Gaza in their war against Hamas, launched in response to a bloody Oct. 7 cross-border raid by the Islamic militant group
https://abcnews.go.com/International/wireStory/amnesty-international-israeli-forces-wounded-lebanese-civilians-white-104521713|Amnesty International says Israeli forces wounded Lebanese civilians with white phosphorus| KAREEM CHEHAYEB Associated Press|2023-10-31T15:31:00.000Z|The human rights group Amnesty International says civilians in southern Lebanon were injured this month when Israeli forces hit a border village with shells containing white phosphorus
https://abcnews.go.com/International/wireStory/bolivia-severs-diplomatic-ties-israel-104524467|Bolivia severs diplomatic ties with Israel as Chile and Colombia recall their ambassadors| PAOLA FLORES Associated Press and DANIEL POLITI Associated Press|2023-10-31T17:02:00.000Z|Bolivia’s government has severed diplomatic relations with Israel, accusing it of carrying out “crimes against humanity” in the Gaza Strip
https://abcnews.go.com/US/wireStory/white-house-develop-anti-islamophobia-strategy-faces-skepticism-104529938|The White House is working on a strategy to combat Islamophobia. Many Muslim Americans are skeptical| AAMER MADHANI Associated Press, SEUNG MIN KIM Associated Press, and ZEKE MILLER Associated Press|2023-10-31T23:39:00.000Z|The White House has announced that President Joe Biden’s administration is developing a national strategy to combat Islamophobia
https://abcnews.go.com/International/wireStory/live-updates-gaza-plunged-back-communication-blackout-104531232| Hundreds of foreign citizens and dozens of injured allowed to flee Gaza| The Associated Press|2023-11-01T01:23:00.000Z|Hundreds of foreign nationals and several seriously injured Palestinians are being allowed to leave Gaza for the first time since the Israel-Hamas war began more than three weeks ago
https://abcnews.go.com/International/wireStory/gazas-phone-internet-connections-cut-off-israeli-troops-104531994|After weeks in besieged Gaza, some foreign nationals and wounded Palestinians are allowed to leave| NAJIB JOBAIN Associated Press, JACK JEFFERY Associated Press, and LEE KEATH Associated Press|2023-11-01T02:39:00.000Z|Israel's military says its ground troops have advanced to “the gates of Gaza City” amid heavy fighting
https://abcnews.go.com/Business/wireStory/media-freedom-group-accuses-israel-hamas-war-crimes-104535648|A media freedom group accuses Israel and Hamas of war crimes and reports deaths of 34 journalists| MIKE CORDER Associated Press|2023-11-01T07:54:00.000Z|An international media freedom group says 34 journalists have been killed in the war between Israel and Hamas
https://abcnews.go.com/International/wireStory/cyprus-plans-send-humanitarian-aid-directly-gaza-ship-104545708|Cyprus plans to send humanitarian aid directly to Gaza by ship, where UN personnel would receive it| MENELAOS HADJICOSTIS Associated Press|2023-11-01T13:07:00.000Z|Cyprus has offered more detail about its initiative to create a sea corridor for the steady flow of humanitarian assistance from Cyprus to Gaza, saying that aid-laden ships would sail directly to the enclave, where United Nations personnel would receiv...
https://abcnews.go.com/International/wireStory/us-strongly-backed-israels-war-hamas-allies-104549546|The US has strongly backed Israel's war against Hamas. The allies don't seem to know what comes next| JOSEF FEDERMAN Associated Press and AMY TEIBEL Associated Press|2023-11-01T14:29:00.000Z|When Secretary of State Antony Blinken was asked who would govern the Gaza Strip following Israel’s war against Hamas, he said a return of the internationally recognized Palestinian Authority made “the most sense.”
https://abcnews.go.com/US/wireStory/blinken-heads-israel-jordan-gaza-war-criticism-intensifies-104552238|Blinken heads to Israel, Jordan as Gaza war and criticism of it intensifies| MATTHEW LEE AP diplomatic writer|2023-11-01T15:33:00.000Z|Secretary of State Antony Blinken will visit Israel and Jordan this week as Israel's war in Gaza and international criticism of it intensify
https://abcnews.go.com/International/wireStory/opposition-mounts-arab-countries-normalized-relations-israel-104554914|Opposition mounts in Arab countries that normalized relations with Israel| SAM METZ Associated Press|2023-11-01T16:47:00.000Z|Countries in the Middle East that have normalized or are considering normalizing relations with Israel are coming under growing public pressure to cut those ties because of Israel’s war with Hamas
https://abcnews.go.com/International/wireStory/confusion-frustration-hope-gazas-border-egypt-foreign-passport-104554915|Confusion, frustration and hope at Gaza's border with Egypt as first foreign passport-holders depart| NAJIB JOBAIN Associated Press and ISABEL DEBRE Associated Press|2023-11-01T16:51:00.000Z|Hundreds of Palestinians with foreign passports and dozens of seriously wounded patients desperate to escape the war in Gaza have crowded at the black metal gate on the Egyptian border, hoping to pass through the enclave’s only portal to the outside wo...
https://abcnews.go.com/International/wireStory/curse-parent-gaza-3600-palestinian-children-killed-3-104555782|‘A curse to be a parent in Gaza’: More than 3,600 Palestinian children killed in just 3 weeks of war| ISABEL DEBRE Associated Press and WAFAA SHURAFA Associated Press|2023-11-01T17:13:00.000Z|In just 25 days of war, more than 3,600 Palestinian children have been killed in Gaza, according to the strip’s health authorities
https://abcnews.go.com/US/wireStory/biden-calls-humanitarian-pause-israel-hamas-war-104560698|Biden calls for humanitarian 'pause' in Israel-Hamas war| CHRIS MEGERIAN Associated Press and AAMER MADHANI Associated Press|2023-11-01T21:11:00.000Z|President Joe Biden says he thinks there should be a humanitarian “pause” in the Israel-Hamas war
https://abcnews.go.com/US/wireStory/blinken-enter-diplomatic-maelstrom-gaza-war-new-mideast-104563909|Biden says 74 US dual nationals have left Gaza Strip as he dispatches Blinken to Mideast| MATTHEW LEE Associated Press, COLLEEN LONG Associated Press, and AAMER MADHANI Associated Press|2023-11-02T00:05:00.000Z|President Joe Biden says that 74 more U.S. citizens have left the Gaza Strip He announced the development as he dispatched his top diplomat to the Mideast for talks with Israeli and Jordanian officials as the nearly four-week old Israel-Hamas war rages...
https://abcnews.go.com/International/wireStory/diplomatic-efforts-pause-fighting-gain-steam-israeli-ground-104565992|Pressure rises on Israel to pause fighting and ease siege as battles intensify near Gaza City| WAFAA SHURAFA Associated Press, JACK JEFFERY Associated Press, and LEE KEATH Associated Press|2023-11-02T03:16:00.000Z|Israeli troops have encircled Gaza City in heavy fighting with Hamas militants, the miiltary says, as the Palestinian death toll rises above 9,000
https://abcnews.go.com/International/wireStory/live-updates-israels-troops-advance-diplomatic-efforts-aim-104566158| Hundreds evacuate Gaza Strip as more pressure placed on Israel to pause fighting| The Associated Press|2023-11-02T03:39:00.000Z|Israel ground troops are advancing toward Gaza City as diplomatic efforts intensify for at least a brief pause in the fighting in Gaza’s deadliest war
https://abcnews.go.com/International/wireStory/thai-workers-caught-hamas-attack-faced-dilemma-flee-104569104|Stay in Israel, or flee? Thai workers caught up in Hamas attack and war are faced with a dilemma| JINTAMAS SAKSORNCHAI Associated Press|2023-11-02T07:35:00.000Z|Thai agricultural workers in Israel have shared the fate those killed, kidnapped or forced to run for their lives when Hamas militants stormed into Israel last month in the assault that started the latest Gaza war
https://abcnews.go.com/International/wireStory/netanyahu-sidestepped-accountability-hamas-attack-taking-aim-security-104573682|Netanyahu has sidestepped accountability for failing to prevent Hamas attack, instead blaming others| TIA GOLDENBERG Associated Press|2023-11-02T10:34:00.000Z|A growing list of Israeli officials have accepted responsibility for failing to prevent Hamas’ brutal attack on Israeli communities
https://abcnews.go.com/International/wireStory/israeli-airstrike-crowded-gaza-hospital-struggles-treat-wounded-104588015|Following an Israeli airstrike, crowded Gaza hospital struggles to treat wounded children| JULIA FRANKEL Associated Press and WAFAA SHURAFA Associated Press|2023-11-02T17:27:00.000Z|Airstrikes in the Gaza Strip's Bureij refugee camp have flattened entire apartment buildings, sending scores of injured Palestinians into a hospital unable to grant them bed space
https://abcnews.go.com/Politics/wireStory/israel-hamas-war-misinformation-facts-104589031|Israel-Hamas war misinformation is everywhere. Here are the facts| The Associated Press|2023-11-02T18:14:00.000Z|Misinformation about the latest Israel-Hamas war is thriving on social media platforms, where misrepresented video footage, mistranslations and outright falsehoods often crowd out real reporting from the conflict
https://abcnews.go.com/Politics/wireStory/bidens-handling-israel-hamas-war-political-test-south-104596537|Biden's handling of the Israel-Hamas war is a political test in South Florida's Jewish community| ADRIANA GOMEZ LICON Associated Press|2023-11-03T00:51:00.000Z|U.S. support for Israel's offensive against Hamas is being closely watched in South Florida's Jewish community
https://abcnews.go.com/International/wireStory/israels-encirclement-gaza-city-tightens-top-us-diplomat-104597626|Israel resists US pressure to pause the war to allow more aid to Gaza, wants hostages back first| JOSEF FEDERMAN Associated Press, BASSEM MROUE Associated Press, and LEE KEATH Associated Press|2023-11-03T03:23:00.000Z|Israeli Prime Minister Benjamin Netanyahu pushed back against growing pressure for a humanitarian pause in the nearly month-old war to protect civilians and allow more aid into Gaza
